id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name,enhanced_text
3791,Who Am I – Kein System ist sicher,"Who Am I- No System Is Safe'- Benjamin, ein Computergenie, wird eingeladen, sich FRI3NDS anzuschließen, einer Hackergruppe, die auf der Suche nach Ruhm ist. Als seine Mitarbeiter jedoch von russischen Gangstern ermordet werden, wird er von Europol verhört.","Thriller, Crime",7.5,1266845,1,Movie,55,Deutsch,"Who Am I   Kein System ist sicher Who Am I   Kein System ist sicher Who Am I- No System Is Safe - Benjamin, ein Computergenie, wird eingeladen, sich FRI3NDS anzuschließen, einer Hackergruppe, die auf der Suche nach Ruhm ist. Als seine Mitarbeiter jedoch von russischen Gangstern ermordet werden, wird er von Europol verhört. Who Am I- No System Is Safe - Benjamin, ein Computergenie, wird eingeladen, sich FRI3NDS anzuschließen, einer Hackergruppe, die auf der Suche nach Ruhm ist. Als seine Mitarbeiter jedoch von russischen Gangstern ermordet werden, wird er von Europol verhört. Thriller Crime film with thriller, crime elements very good well received content moderately popular content feature length movie film cinema movie entertainment content Deutsch language content language 55 entertainment"
3793,Nosferatu,"The Baader Meinhof Complex - Hutter wird von seinem Meister geschickt, um einen Deal mit Graf Orlok abzuschließen. Allerdings erfährt er bald, dass Orlok ein Vampir ist, der ein Auge auf Hutters Frau Ellen geworfen hat.","Horror, Fantasy",7.9,483251,1,Movie,55,Deutsch,"Nosferatu Nosferatu The Baader Meinhof Complex - Hutter wird von seinem Meister geschickt, um einen Deal mit Graf Orlok abzuschließen. Allerdings erfährt er bald, dass Orlok ein Vampir ist, der ein Auge auf Hutters Frau Ellen geworfen hat. The Baader Meinhof Complex - Hutter wird von seinem Meister geschickt, um einen Deal mit Graf Orlok abzuschließen. Allerdings erfährt er bald, dass Orlok ein Vampir ist, der ein Auge auf Hutters Frau Ellen geworfen hat. Horror Fantasy film with horror, fantasy elements very good well received content niche independent content feature length movie film cinema movie entertainment content Deutsch language content language 55 entertainment"
3794,Der Baader Meinhof Komplex,"The Baader Meinhof Complex  In den 1960er und 1970er Jahren, inmitten wachsender Spannungen zwischen der westdeutschen Regierung und der Studentenbewegung, erhebt sich die Rote Armee Fraktion zu einer radikalen linken Gruppe, die landesweite Amokläufe verursacht.","Action, Crime",7.3,228602,1,Movie,55,Deutsch,"Der Baader Meinhof Komplex Der Baader Meinhof Komplex The Baader Meinhof Complex In den 1960er und 1970er Jahren, inmitten wachsender Spannungen zwischen der westdeutschen Regierung und der Studentenbewegung, erhebt sich die Rote Armee Fraktion zu einer radikalen linken Gruppe, die landesweite Amokläufe verursacht. The Baader Meinhof Complex In den 1960er und 1970er Jahren, inmitten wachsender Spannungen zwischen der westdeutschen Regierung und der Studentenbewegung, erhebt sich die Rote Armee Fraktion zu einer radikalen linken Gruppe, die landesweite Amokläufe verursacht. Action Crime film with action, crime elements good quality rated content niche independent content feature length movie film cinema movie entertainment content Deutsch language content language 55 entertainment"
3796,Stalingrad,"Nachdem der deutsche Offizier Hans von Witzland und sein Bataillon den größten Teil Sowjetrusslands eingenommen haben, stehen sie in Stalingrad vor ihrer größten Herausforderung, wo sie sich der gesamten Macht der sowjetischen Armee stellen müssen.","Action, War",7.5,1251231,1,Movie,55,Deutsch,"Stalingrad Stalingrad Nachdem der deutsche Offizier Hans von Witzland und sein Bataillon den größten Teil Sowjetrusslands eingenommen haben, stehen sie in Stalingrad vor ihrer größten Herausforderung, wo sie sich der gesamten Macht der sowjetischen Armee stellen müssen. Nachdem der deutsche Offizier Hans von Witzland und sein Bataillon den größten Teil Sowjetrusslands eingenommen haben, stehen sie in Stalingrad vor ihrer größten Herausforderung, wo sie sich der gesamten Macht der sowjetischen Armee stellen müssen. Action War film with action, war elements very good well received content moderately popular content feature length movie film cinema movie entertainment content Deutsch language content language 55 entertainment"
3797,Metropolis,"In der Stadt der Zukunft regieren wohlhabende Industrielle in ihren Elfenbeintürmen, während die Arbeiter schuften. Die Entscheidung eines Anführers, einen verrückten Wissenschaftler anzuheuern, könnte jedoch zum Ruin der Stadt führen.","Thriller, Sci-fi",8.3,3869,1,Movie,55,Deutsch,"Metropolis Metropolis In der Stadt der Zukunft regieren wohlhabende Industrielle in ihren Elfenbeintürmen, während die Arbeiter schuften. Die Entscheidung eines Anführers, einen verrückten Wissenschaftler anzuheuern, könnte jedoch zum Ruin der Stadt führen. In der Stadt der Zukunft regieren wohlhabende Industrielle in ihren Elfenbeintürmen, während die Arbeiter schuften. Die Entscheidung eines Anführers, einen verrückten Wissenschaftler anzuheuern, könnte jedoch zum Ruin der Stadt führen. Thriller Sci-fi film with thriller, sci-fi elements excellent highly rated content niche independent content feature length movie film cinema movie entertainment content Deutsch language content language 55 entertainment"
3798,EL ÚLTIMO BESO DEL KÁISER,"The Exception, On a mission to investigate the presence of a Dutch spy in the home of Kaiser Wilhelm, a German soldier finds himself falling in love with a Jewish Dutch woman with a sorrowful past.","War, Romance",6.8,260730,1,Movie,55,Deutsch,"EL ÚLTIMO BESO DEL KÁISER EL ÚLTIMO BESO DEL KÁISER The Exception, On a mission to investigate the presence of a Dutch spy in the home of Kaiser Wilhelm, a German soldier finds himself falling in love with a Jewish Dutch woman with a sorrowful past. The Exception, On a mission to investigate the presence of a Dutch spy in the home of Kaiser Wilhelm, a German soldier finds himself falling in love with a Jewish Dutch woman with a sorrowful past. elements of romance War Romance film with war, romance elements decent watchable content niche independent content feature length movie film cinema movie entertainment content Deutsch language content language 55 entertainment"
3799,Titanic (1943),"In diesem Nazi-Propagandafilm begibt sich die Titanic auf ihren unvermeidlichen Kollisionskurs mit der Geschichte. Angesichts der zu hohen Ausgaben für den Bau des größten Luxusschiffs der Welt plant Sir Bruce Ismay (E. F. Fürbringer), Geschäftsführer der White Star Line, die Richtung des sinkenden Aktienwerts seines Unternehmens umzukehren. An Bord der Titanic kämpft der mutige deutsche 1. Offizier Petersen (Hans Nielsen) darum, seine selbstgefälligen britischen Vorgesetzten davon zu überzeugen, die Schiffsmotoren nicht zu überanstrengen.","Action, Documentary",6.1,54170,1,Movie,55,Deutsch,"Titanic  1943  Titanic  1943  In diesem Nazi-Propagandafilm begibt sich die Titanic auf ihren unvermeidlichen Kollisionskurs mit der Geschichte. Angesichts der zu hohen Ausgaben für den Bau des größten Luxusschiffs der Welt plant Sir Bruce Ismay  E. F. Fürbringer , Geschäftsführer der White Star Line, die Richtung des sinkenden Aktienwerts seines Unternehmens umzukehren. An Bord der Titanic kämpft der mutige deutsche 1. Offizier Petersen  Hans Nielsen  darum, seine selbstgefälligen britischen Vorgesetzten davon zu überzeugen, die Schiffsmotoren nicht zu überanstrengen. In diesem Nazi-Propagandafilm begibt sich die Titanic auf ihren unvermeidlichen Kollisionskurs mit der Geschichte. Angesichts der zu hohen Ausgaben für den Bau des größten Luxusschiffs der Welt plant Sir Bruce Ismay  E. F. Fürbringer , Geschäftsführer der White Star Line, die Richtung des sinkenden Aktienwerts seines Unternehmens umzukehren. An Bord der Titanic kämpft der mutige deutsche 1. Offizier Petersen  Hans Nielsen  darum, seine selbstgefälligen britischen Vorgesetzten davon zu überzeugen, die Schiffsmotoren nicht zu überanstrengen. Action Documentary film with action, documentary elements average rated content niche independent content feature length movie film cinema movie entertainment content Deutsch language content language 55 entertainment"
3800,Bonhoeffer: Agent Of Grace,"Dietrich Bonhoeffer, a German pastor, opposed the Nazis and challenged his church to stand with the Jews in their time of greatest need.","Thriller, Crime",6.3,1151366,1,Movie,55,Deutsch,"Bonhoeffer: Agent Of Grace Bonhoeffer: Agent Of Grace Dietrich Bonhoeffer, a German pastor, opposed the Nazis and challenged his church to stand with the Jews in their time of greatest need. Dietrich Bonhoeffer, a German pastor, opposed the Nazis and challenged his church to stand with the Jews in their time of greatest need. Thriller Crime film with thriller, crime elements average rated content moderately popular content feature length movie film cinema movie entertainment content Deutsch language content language 55 entertainment"
3802,Meine teuflisch gute Freundin,"How to Be Really Bad How to Be Really Bad- Die freche und gelangweilte Teenagertochter des Teufels schlägt einen Deal vor: Wenn sie einen guten Menschen in einen Bösen verwandeln kann, darf sie die Hölle hinter sich lassen und auf der Erde bleiben.",Comedy,6.3,39990,1,Movie,55,Deutsch,"Meine teuflisch gute Freundin Meine teuflisch gute Freundin How to Be Really Bad How to Be Really Bad- Die freche und gelangweilte Teenagertochter des Teufels schlägt einen Deal vor: Wenn sie einen guten Menschen in einen Bösen verwandeln kann, darf sie die Hölle hinter sich lassen und auf der Erde bleiben. How to Be Really Bad How to Be Really Bad- Die freche und gelangweilte Teenagertochter des Teufels schlägt einen Deal vor: Wenn sie einen guten Menschen in einen Bösen verwandeln kann, darf sie die Hölle hinter sich lassen und auf der Erde bleiben. elements of coming_of_age Comedy film with comedy elements average rated content niche independent content feature length movie film cinema movie entertainment content Deutsch language content language 55 entertainment"
3876,North Face,"Toni und sein Freund Andi treten aus der Armee aus, um an einem von den Nazis organisierten Bergsteigerwettbewerb teilzunehmen. Sie beginnen ihren mutigen Aufstieg zur Eroberung des Eigergipfels durch die Nordwand.","Adventure, Sport",7.4,20263,1,Movie,55,Deutsch,"North Face North Face Toni und sein Freund Andi treten aus der Armee aus, um an einem von den Nazis organisierten Bergsteigerwettbewerb teilzunehmen. Sie beginnen ihren mutigen Aufstieg zur Eroberung des Eigergipfels durch die Nordwand. Toni und sein Freund Andi treten aus der Armee aus, um an einem von den Nazis organisierten Bergsteigerwettbewerb teilzunehmen. Sie beginnen ihren mutigen Aufstieg zur Eroberung des Eigergipfels durch die Nordwand. Adventure Sport film with adventure, sport elements good quality rated content niche independent content feature length movie film cinema movie entertainment content Deutsch language content language 55 entertainment"
