id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name,enhanced_text
5341,كلبش 3,Kalabsh 3 : تدور أحداث الفيلم حول سالم الأنصاري، وهو ضابط ماهر في عمله. يقع سليم في مأزق كبير، حيث يقتل شاب داخل المخفر على يد ضابط شرطة، وأمين الشرطة يؤطر,Action,7.1,10480284,0,Series/TV Show,49,عربي,كلبش 3 كلبش 3 Kalabsh 3 : تدور أحداث الفيلم حول سالم الأنصاري  وهو ضابط ماهر في عمله. يقع سليم في مأزق كبير  حيث يقتل شاب داخل المخفر على يد ضابط شرطة  وأمين الشرطة يؤطر Kalabsh 3 : تدور أحداث الفيلم حول سالم الأنصاري  وهو ضابط ماهر في عمله. يقع سليم في مأزق كبير  حيث يقتل شاب داخل المخفر على يد ضابط شرطة  وأمين الشرطة يؤطر Action film with action elements good quality rated content popular well known content television series episodic show series entertainment content عربي language content language 49 entertainment regional blockbuster crossover potential
5342,نصل إل أغرب,Nasl El Aghrab : تدور أحداث المسلسل حول مشاجرة قتل فيها أكثر من نصف عائلتي غفران وعساف الغريب.,Drama,4.5,492821,0,Series/TV Show,49,عربي,نصل إل أغرب نصل إل أغرب Nasl El Aghrab : تدور أحداث المسلسل حول مشاجرة قتل فيها أكثر من نصف عائلتي غفران وعساف الغريب. Nasl El Aghrab : تدور أحداث المسلسل حول مشاجرة قتل فيها أكثر من نصف عائلتي غفران وعساف الغريب. Drama film with drama elements low rated content niche independent content television series episodic show series entertainment content عربي language content language 49 entertainment
5344,زيل الريس,Zel El Raees : حارس رئاسي سابق ورجل أعمال حالي سيئ السمعة يفقد عائلته في محاولة اغتيال لقتله، وهو مصمم على الانتقام لعائلته.,Action,6.7,257139,0,Series/TV Show,49,عربي,زيل الريس زيل الريس Zel El Raees : حارس رئاسي سابق ورجل أعمال حالي سيئ السمعة يفقد عائلته في محاولة اغتيال لقتله  وهو مصمم على الانتقام لعائلته. Zel El Raees : حارس رئاسي سابق ورجل أعمال حالي سيئ السمعة يفقد عائلته في محاولة اغتيال لقتله  وهو مصمم على الانتقام لعائلته. Action film with action elements decent watchable content niche independent content television series episodic show series entertainment content عربي language content language 49 entertainment
5363,درب ل,Darb Naar... امرأة تكافح من أجل تغطية نفقاتها ورعاية إخوتها بعد وفاة والدها.,Drama,6.1,2201889,0,Series/TV Show,49,عربي,درب ل درب ل Darb Naar... امرأة تكافح من أجل تغطية نفقاتها ورعاية إخوتها بعد وفاة والدها. Darb Naar... امرأة تكافح من أجل تغطية نفقاتها ورعاية إخوتها بعد وفاة والدها. Drama film with drama elements average rated content moderately popular content television series episodic show series entertainment content عربي language content language 49 entertainment
5364,آل برنس,Al Prince... رضوان البرنس، سباك من عائلة كبيرة، يواجه العديد من المشاكل عندما يتوفى والده، فيضطر إلى تقسيم الميراث مع إخوته.,Drama,6.7,15854194,0,Series/TV Show,49,عربي,آل برنس آل برنس Al Prince... رضوان البرنس  سباك من عائلة كبيرة  يواجه العديد من المشاكل عندما يتوفى والده  فيضطر إلى تقسيم الميراث مع إخوته. Al Prince... رضوان البرنس  سباك من عائلة كبيرة  يواجه العديد من المشاكل عندما يتوفى والده  فيضطر إلى تقسيم الميراث مع إخوته. Drama film with drama elements decent watchable content popular well known content television series episodic show series entertainment content عربي language content language 49 entertainment regional blockbuster crossover potential
5365,فوق السحاب,Foq El-Sahab... تدور الأحداث في إطار من التشويق والإثارة حول شخص كان على علاقة حب بفتاة، وفجأة يدخل السجن، لكنه يهرب منه ويسعى للانتقام.,Drama,5.0,1112896,0,Series/TV Show,49,عربي,فوق السحاب فوق السحاب Foq El-Sahab... تدور الأحداث في إطار من التشويق والإثارة حول شخص كان على علاقة حب بفتاة  وفجأة يدخل السجن  لكنه يهرب منه ويسعى للانتقام. Foq El-Sahab... تدور الأحداث في إطار من التشويق والإثارة حول شخص كان على علاقة حب بفتاة  وفجأة يدخل السجن  لكنه يهرب منه ويسعى للانتقام. Drama film with drama elements low rated content moderately popular content television series episodic show series entertainment content عربي language content language 49 entertainment
5366,أل مادة,Al Maddah... صابر رجل متدين وطارد الأرواح الشريرة مر بالعديد من الصعوبات في حياته، يقع في حب رحاب التي يرفض والدها محاولاته لطلب يدها للزواج.,Drama,7.2,3325550,0,Series/TV Show,49,عربي,أل مادة أل مادة Al Maddah... صابر رجل متدين وطارد الأرواح الشريرة مر بالعديد من الصعوبات في حياته  يقع في حب رحاب التي يرفض والدها محاولاته لطلب يدها للزواج. Al Maddah... صابر رجل متدين وطارد الأرواح الشريرة مر بالعديد من الصعوبات في حياته  يقع في حب رحاب التي يرفض والدها محاولاته لطلب يدها للزواج. Drama film with drama elements good quality rated content moderately popular content television series episodic show series entertainment content عربي language content language 49 entertainment
5367,ظرف أسود,Zarf Aswad... تدور أحداث الدراما حول رجل يفقد كل ما كان يملكه، عائلته، عمله، وكل ما كان ذا قيمة في حياته، ويصبح المستقبل مظلماً أمامه، مما يجبره على الدخول في كواليس عالم جديد، لا يعرف ما يمكن أن يأتي عبر.,"Drama, Mystery, Thriller",6.3,865053,0,Series/TV Show,49,عربي,"ظرف أسود ظرف أسود Zarf Aswad... تدور أحداث الدراما حول رجل يفقد كل ما كان يملكه  عائلته  عمله  وكل ما كان ذا قيمة في حياته  ويصبح المستقبل مظلما  أمامه  مما يجبره على الدخول في كواليس عالم جديد  لا يعرف ما يمكن أن يأتي عبر. Zarf Aswad... تدور أحداث الدراما حول رجل يفقد كل ما كان يملكه  عائلته  عمله  وكل ما كان ذا قيمة في حياته  ويصبح المستقبل مظلما  أمامه  مما يجبره على الدخول في كواليس عالم جديد  لا يعرف ما يمكن أن يأتي عبر. Drama Mystery Thriller film with drama, mystery, thriller elements average rated content niche independent content television series episodic show series entertainment content عربي language content language 49 entertainment"
5368,خور ابراه,Khorm Ibrah... سعيد هو الهارب الذي يحاول التغلب على مشاكله عن طريق الابتعاد عنها. يحلم بأن يصبح رجلاً ثرياً، لكن القدر له خطط أخرى.,Drama,4.6,105186,0,Series/TV Show,49,عربي,خور ابراه خور ابراه Khorm Ibrah... سعيد هو الهارب الذي يحاول التغلب على مشاكله عن طريق الابتعاد عنها. يحلم بأن يصبح رجلا  ثريا   لكن القدر له خطط أخرى. Khorm Ibrah... سعيد هو الهارب الذي يحاول التغلب على مشاكله عن طريق الابتعاد عنها. يحلم بأن يصبح رجلا  ثريا   لكن القدر له خطط أخرى. Drama film with drama elements low rated content niche independent content television series episodic show series entertainment content عربي language content language 49 entertainment
5369,كفر دلهب,Kafr Delhab... سعد، طبيب، يعيش في منزل أشباح في كفر دلهاب. تأخذ حياته منعطفًا مروعًا عندما تطلب منه فتاة ممسوسة المساعدة.,Horror,7.7,2273042,0,Series/TV Show,49,عربي,كفر دلهب كفر دلهب Kafr Delhab... سعد  طبيب  يعيش في منزل أشباح في كفر دلهاب. تأخذ حياته منعطف ا مروع ا عندما تطلب منه فتاة ممسوسة المساعدة. Kafr Delhab... سعد  طبيب  يعيش في منزل أشباح في كفر دلهاب. تأخذ حياته منعطف ا مروع ا عندما تطلب منه فتاة ممسوسة المساعدة. Horror film with horror elements very good well received content moderately popular content television series episodic show series entertainment content عربي language content language 49 entertainment
5370,الفتوة,Al Fetewa... في عالم الأحياء المحلية، تجتمع طائفة من الأقوياء لإدارة شؤون هذه الأحياء. ويعرفون بالفتوة، وهم همجيون يتحملون مسؤولية الناس في أحيائهم.,Drama,7.2,802387,0,Series/TV Show,49,عربي,الفتوة الفتوة Al Fetewa... في عالم الأحياء المحلية  تجتمع طائفة من الأقوياء لإدارة شؤون هذه الأحياء. ويعرفون بالفتوة  وهم همجيون يتحملون مسؤولية الناس في أحيائهم. Al Fetewa... في عالم الأحياء المحلية  تجتمع طائفة من الأقوياء لإدارة شؤون هذه الأحياء. ويعرفون بالفتوة  وهم همجيون يتحملون مسؤولية الناس في أحيائهم. Drama film with drama elements good quality rated content niche independent content television series episodic show series entertainment content عربي language content language 49 entertainment
5371,جعفر العمدة,Gaafar El Omda... يعيش جعفر حياة مليئة بالأحداث والصراعات في العمل وفي عائلته مع زوجاته الثلاث وأقاربه، وتبدأ الأمور بالتطور عندما يلتقي بزينة.,Drama,6.5,40441109,0,Series/TV Show,49,عربي,جعفر العمدة جعفر العمدة Gaafar El Omda... يعيش جعفر حياة مليئة بالأحداث والصراعات في العمل وفي عائلته مع زوجاته الثلاث وأقاربه  وتبدأ الأمور بالتطور عندما يلتقي بزينة. Gaafar El Omda... يعيش جعفر حياة مليئة بالأحداث والصراعات في العمل وفي عائلته مع زوجاته الثلاث وأقاربه  وتبدأ الأمور بالتطور عندما يلتقي بزينة. Drama film with drama elements decent watchable content popular well known content television series episodic show series entertainment content عربي language content language 49 entertainment regional blockbuster crossover potential
5372,سوق إل كانت,Souq El Kanto... تدور أحداث الفيلم في مصر في خمسينيات القرن العشرين، حيث يتعين على طه الشجاع أن يتعامل مع ثأر عائلته القديمة والجشع للحصول على المال أثناء خوضه المنافسة الشرسة في سوق الكانتو.,Drama,5.3,22942,0,Series/TV Show,49,عربي,سوق إل كانت سوق إل كانت Souq El Kanto... تدور أحداث الفيلم في مصر في خمسينيات القرن العشرين  حيث يتعين على طه الشجاع أن يتعامل مع ثأر عائلته القديمة والجشع للحصول على المال أثناء خوضه المنافسة الشرسة في سوق الكانتو. Souq El Kanto... تدور أحداث الفيلم في مصر في خمسينيات القرن العشرين  حيث يتعين على طه الشجاع أن يتعامل مع ثأر عائلته القديمة والجشع للحصول على المال أثناء خوضه المنافسة الشرسة في سوق الكانتو. Drama film with drama elements low rated content niche independent content television series episodic show series entertainment content عربي language content language 49 entertainment
5373,الكتيبة 101,El Kateba 101... فيلم الكتيبة 101 - تضحيات وحوش الجيش في سيناء - الكتيبة 101 تدور أحداث المسلسل حول دور الكتيبة 101 في مواجهة التنظيمات التكفيرية والإرهابية في شمال سيناء,War,7.1,2525555,0,Series/TV Show,49,عربي,الكتيبة 101 الكتيبة 101 El Kateba 101... فيلم الكتيبة 101 - تضحيات وحوش الجيش في سيناء - الكتيبة 101 تدور أحداث المسلسل حول دور الكتيبة 101 في مواجهة التنظيمات التكفيرية والإرهابية في شمال سيناء El Kateba 101... فيلم الكتيبة 101 - تضحيات وحوش الجيش في سيناء - الكتيبة 101 تدور أحداث المسلسل حول دور الكتيبة 101 في مواجهة التنظيمات التكفيرية والإرهابية في شمال سيناء War film with war elements good quality rated content moderately popular content television series episodic show series entertainment content عربي language content language 49 entertainment
5374,الحاج مرتضى,Hagma Mortadda... ويتورط سيف ودينا في سلسلة من العمليات السرية التي تكشف معلومات وحقائق غير مسبوقة حول محاولات إرهاب السلام في منطقة العالم العربي.,Action,6.3,3705873,0,Series/TV Show,49,عربي,الحاج مرتضى الحاج مرتضى Hagma Mortadda... ويتورط سيف ودينا في سلسلة من العمليات السرية التي تكشف معلومات وحقائق غير مسبوقة حول محاولات إرهاب السلام في منطقة العالم العربي. Hagma Mortadda... ويتورط سيف ودينا في سلسلة من العمليات السرية التي تكشف معلومات وحقائق غير مسبوقة حول محاولات إرهاب السلام في منطقة العالم العربي. Action film with action elements average rated content moderately popular content television series episodic show series entertainment content عربي language content language 49 entertainment
5441,جبل أل هلال,Gabal Al Halal : حكاية منصور أبو هيبة، بطريرك عائلة أبو هيبة في صعيد مصر، إحدى أكبر خمس سلالات للجريمة المنظمة في العالم: رواد تجارة الأسلحة وتجارة الآثار في الشرق الأوسط,Thriller,7.3,1243703,0,Series/TV Show,49,عربي,جبل أل هلال جبل أل هلال Gabal Al Halal : حكاية منصور أبو هيبة  بطريرك عائلة أبو هيبة في صعيد مصر  إحدى أكبر خمس سلالات للجريمة المنظمة في العالم: رواد تجارة الأسلحة وتجارة الآثار في الشرق الأوسط Gabal Al Halal : حكاية منصور أبو هيبة  بطريرك عائلة أبو هيبة في صعيد مصر  إحدى أكبر خمس سلالات للجريمة المنظمة في العالم: رواد تجارة الأسلحة وتجارة الآثار في الشرق الأوسط Thriller film with thriller elements good quality rated content moderately popular content television series episodic show series entertainment content عربي language content language 49 entertainment
5446,أزمة نسب,Azmit Nasab : نعمة، شابة، تتزوج شريف، رجل ثري، على أمل تحسين حياتها والهروب من الفقر. تتحطم أحلامها عندما يضطر إلى طلاقها، وتعلم أنها حامل.,Drama,2.8,985884,0,Series/TV Show,49,عربي,أزمة نسب أزمة نسب Azmit Nasab : نعمة  شابة  تتزوج شريف  رجل ثري  على أمل تحسين حياتها والهروب من الفقر. تتحطم أحلامها عندما يضطر إلى طلاقها  وتعلم أنها حامل. Azmit Nasab : نعمة  شابة  تتزوج شريف  رجل ثري  على أمل تحسين حياتها والهروب من الفقر. تتحطم أحلامها عندما يضطر إلى طلاقها  وتعلم أنها حامل. Drama film with drama elements low rated content niche independent content television series episodic show series entertainment content عربي language content language 49 entertainment
5450,آدم,Adam : تدور أحداث المسلسل في إطار الدراما الاجتماعية حول آدم (تامر حسني)، شاب من بيئة فقيرة يواجه العديد من الصعوبات والمشاكل ويحاول التغلب عليها.,Drama,7.4,2585388,0,Series/TV Show,49,عربي,آدم آدم Adam : تدور أحداث المسلسل في إطار الدراما الاجتماعية حول آدم  تامر حسني   شاب من بيئة فقيرة يواجه العديد من الصعوبات والمشاكل ويحاول التغلب عليها. Adam : تدور أحداث المسلسل في إطار الدراما الاجتماعية حول آدم  تامر حسني   شاب من بيئة فقيرة يواجه العديد من الصعوبات والمشاكل ويحاول التغلب عليها. Drama film with drama elements good quality rated content moderately popular content television series episodic show series entertainment content عربي language content language 49 entertainment
5452,ذيل عشق,Halet Eshq : ملاك، مراسلة ثرية، على علاقة بطارق الذي يعمل في نفس المكان. تنشأ التوترات عندما يتم تشخيص إصابة ملك بالفصام.,Drama,7.1,226881,0,Series/TV Show,49,عربي,ذيل عشق ذيل عشق Halet Eshq : ملاك  مراسلة ثرية  على علاقة بطارق الذي يعمل في نفس المكان. تنشأ التوترات عندما يتم تشخيص إصابة ملك بالفصام. Halet Eshq : ملاك  مراسلة ثرية  على علاقة بطارق الذي يعمل في نفس المكان. تنشأ التوترات عندما يتم تشخيص إصابة ملك بالفصام. Drama film with drama elements good quality rated content niche independent content television series episodic show series entertainment content عربي language content language 49 entertainment
5480,إلى مالوش كبير,Elle Maloush Kbeer : يتم القبض على غزال وسيف بينما يحاول الأخير إقناع حارس عابد الشخصي بالإدلاء بشهادته. وفي وقت لاحق، تتوصل المحكمة إلى حكم,Drama,8.0,1934074,0,Series/TV Show,49,عربي,إلى مالوش كبير إلى مالوش كبير Elle Maloush Kbeer : يتم القبض على غزال وسيف بينما يحاول الأخير إقناع حارس عابد الشخصي بالإدلاء بشهادته. وفي وقت لاحق  تتوصل المحكمة إلى حكم Elle Maloush Kbeer : يتم القبض على غزال وسيف بينما يحاول الأخير إقناع حارس عابد الشخصي بالإدلاء بشهادته. وفي وقت لاحق  تتوصل المحكمة إلى حكم Drama film with drama elements excellent highly rated content moderately popular content television series episodic show series entertainment content عربي language content language 49 entertainment
