id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name,enhanced_text
5287,O som da sua voz,"Episode 1- Erik é um jovem rebelde que sempre se envolve em problemas. Contudo, sua vida dá uma reviravolta assustadora. Diante dessa terrível situação, uma jovem cristã toma a decisão de interceder por ele através da oração, e isso promete transformar não apenas a vida de Erik, mas também vai redefinir a sua própria.","Drama, Thriller",5.0,19242,0,Series/TV Show,67,Português,"O som da sua voz O som da sua voz Episode 1- Erik é um jovem rebelde que sempre se envolve em problemas. Contudo, sua vida dá uma reviravolta assustadora. Diante dessa terrível situação, uma jovem cristã toma a decisão de interceder por ele através da oração, e isso promete transformar não apenas a vida de Erik, mas também vai redefinir a sua própria. Episode 1- Erik é um jovem rebelde que sempre se envolve em problemas. Contudo, sua vida dá uma reviravolta assustadora. Diante dessa terrível situação, uma jovem cristã toma a decisão de interceder por ele através da oração, e isso promete transformar não apenas a vida de Erik, mas também vai redefinir a sua própria. Drama Thriller film with drama, thriller elements low rated content niche independent content television series episodic show series entertainment content Português language content language 67 entertainment"
5296,Encounters,Uma série sobre o melhor e o pior da vida universitária. Mostra a busca por Deus no século 21,Drama,6.5,1053220,0,Series/TV Show,67,Português,Encounters Encounters Uma série sobre o melhor e o pior da vida universitária. Mostra a busca por Deus no século 21 Uma série sobre o melhor e o pior da vida universitária. Mostra a busca por Deus no século 21 Drama film with drama elements decent watchable content moderately popular content television series episodic show series entertainment content Português language content language 67 entertainment
5298,Tropa do Lenço S2,"Yuri enfrenta as consequências de suas decisões, enquanto Tony e Aliny descobrem como realmente funciona o Clube dos Desbravadores.",Drama,5.5,11975,0,Series/TV Show,67,Português,"Tropa do Lenço S2 Tropa do Lenço S2 Yuri enfrenta as consequências de suas decisões, enquanto Tony e Aliny descobrem como realmente funciona o Clube dos Desbravadores. Yuri enfrenta as consequências de suas decisões, enquanto Tony e Aliny descobrem como realmente funciona o Clube dos Desbravadores. Drama film with drama elements low rated content niche independent content television series episodic show series entertainment content Português language content language 67 entertainment"
5299,Tropa do Lenço S1,"Yuri é um adolescente típico que ama participar do clube de desbravadores. Por isso quando se muda para uma nova escola, uma nova realidade, nem todos gostam do seu jeito animado",Drama,6.5,82382,0,Series/TV Show,67,Português,"Tropa do Lenço S1 Tropa do Lenço S1 Yuri é um adolescente típico que ama participar do clube de desbravadores. Por isso quando se muda para uma nova escola, uma nova realidade, nem todos gostam do seu jeito animado Yuri é um adolescente típico que ama participar do clube de desbravadores. Por isso quando se muda para uma nova escola, uma nova realidade, nem todos gostam do seu jeito animado elements of coming_of_age Drama film with drama elements decent watchable content niche independent content television series episodic show series entertainment content Português language content language 67 entertainment"
5300,Aventuras em Galápagos,"Após ganharem o maior concurso de Biologia da América Latina, promovido pelo Dr. Will, renomado cientista e paleontólogo, as alunas Evie e Liz partem para as Ilhas Galápagos.","Drama, Adventure",8.2,73182,0,Series/TV Show,67,Português,"Aventuras em Galápagos Aventuras em Galápagos Após ganharem o maior concurso de Biologia da América Latina, promovido pelo Dr. Will, renomado cientista e paleontólogo, as alunas Evie e Liz partem para as Ilhas Galápagos. Após ganharem o maior concurso de Biologia da América Latina, promovido pelo Dr. Will, renomado cientista e paleontólogo, as alunas Evie e Liz partem para as Ilhas Galápagos. Drama Adventure film with drama, adventure elements excellent highly rated content niche independent content television series episodic show series entertainment content Português language content language 67 entertainment"
5304,23:59 Até o último minuto S1,"Episode 1- ""23:59 - Até o último minuto"" conta o drama de três amigos de infância: Lucas, Thiago e Bela. Eles seguiram caminhos diferentes, tomaram grandes decisões de vida e seguiram suas vidas. Mas agora, começam a perceber o quão próximo está o fim.  Salvar-se ou perder-se. Não decidir não é uma opção.",Drama,5.6,1577068,0,Series/TV Show,67,Português,"23:59 Até o último minuto S1 23:59 Até o último minuto S1 Episode 1-  23:59 - Até o último minuto  conta o drama de três amigos de infância: Lucas, Thiago e Bela. Eles seguiram caminhos diferentes, tomaram grandes decisões de vida e seguiram suas vidas. Mas agora, começam a perceber o quão próximo está o fim. Salvar-se ou perder-se. Não decidir não é uma opção. Episode 1-  23:59 - Até o último minuto  conta o drama de três amigos de infância: Lucas, Thiago e Bela. Eles seguiram caminhos diferentes, tomaram grandes decisões de vida e seguiram suas vidas. Mas agora, começam a perceber o quão próximo está o fim. Salvar-se ou perder-se. Não decidir não é uma opção. elements of drama Drama film with drama elements low rated content moderately popular content television series episodic show series entertainment content Português language content language 67 entertainment"
5308,Bequadro,"é uma série sobre a jornada do grupo musical evangélico Acorde e seu regente Edson, ambos com pouco ou nenhum prestígio na universidade em que estão. Em meio a sua luta para ser conhecido, o grupo esquece às vezes a espiritualidade e Cristo, a razão porquê cantam.","Comedy, Drama",6.0,325732,0,Series/TV Show,67,Português,"Bequadro Bequadro é uma série sobre a jornada do grupo musical evangélico Acorde e seu regente Edson, ambos com pouco ou nenhum prestígio na universidade em que estão. Em meio a sua luta para ser conhecido, o grupo esquece às vezes a espiritualidade e Cristo, a razão porquê cantam. é uma série sobre a jornada do grupo musical evangélico Acorde e seu regente Edson, ambos com pouco ou nenhum prestígio na universidade em que estão. Em meio a sua luta para ser conhecido, o grupo esquece às vezes a espiritualidade e Cristo, a razão porquê cantam. elements of family Comedy Drama film with comedy, drama elements average rated content niche independent content television series episodic show series entertainment content Português language content language 67 entertainment"
5310,O Preço do Resgate,Iris é uma influencer Cristã muito correta e conhecida. Um dia uma série de acontecimentos inesperados a fazem questionar sua fé: Será que vale mesmo a pena fazer tudo certo sempre? A resposta será no mínimo surpreendente.,Drama,5.0,103938,0,Series/TV Show,67,Português,O Preço do Resgate O Preço do Resgate Iris é uma influencer Cristã muito correta e conhecida. Um dia uma série de acontecimentos inesperados a fazem questionar sua fé: Será que vale mesmo a pena fazer tudo certo sempre? A resposta será no mínimo surpreendente. Iris é uma influencer Cristã muito correta e conhecida. Um dia uma série de acontecimentos inesperados a fazem questionar sua fé: Será que vale mesmo a pena fazer tudo certo sempre? A resposta será no mínimo surpreendente. elements of adventure Drama film with drama elements low rated content niche independent content television series episodic show series entertainment content Português language content language 67 entertainment
5312,Menos 10 - A Vida não É um Jogo,"Mostra como a rotina de um grupo de adolescentes se transforma depois que um deles decide participar do jogo online (-10), que consiste em cumprir desafios estipulados por seus administradores anônimos.",Drama,7.0,956040,0,Series/TV Show,67,Português,"Menos 10 - A Vida não É um Jogo Menos 10 - A Vida não É um Jogo Mostra como a rotina de um grupo de adolescentes se transforma depois que um deles decide participar do jogo online  -10 , que consiste em cumprir desafios estipulados por seus administradores anônimos. Mostra como a rotina de um grupo de adolescentes se transforma depois que um deles decide participar do jogo online  -10 , que consiste em cumprir desafios estipulados por seus administradores anônimos. elements of coming_of_age Drama film with drama elements good quality rated content niche independent content television series episodic show series entertainment content Português language content language 67 entertainment"
5313,Desbravadores - A melhor aventura,"A trama conta a história de um grupo de adolescentes, que fazem parte dos desbravadores. Fala da essência de ser puro, bondoso e leal. Das aventuras, alegrias e dificuldades... Vamos conhecer Bem te vi (Bernardo), sua amiga Pitty (Priscila) e sua família, além, de Amanda, JP (João Paulo) e Carlos.","Drama, Adventure",6.2,1331103,0,Series/TV Show,67,Português,"Desbravadores - A melhor aventura Desbravadores - A melhor aventura A trama conta a história de um grupo de adolescentes, que fazem parte dos desbravadores. Fala da essência de ser puro, bondoso e leal. Das aventuras, alegrias e dificuldades... Vamos conhecer Bem te vi  Bernardo , sua amiga Pitty  Priscila  e sua família, além, de Amanda, JP  João Paulo  e Carlos. A trama conta a história de um grupo de adolescentes, que fazem parte dos desbravadores. Fala da essência de ser puro, bondoso e leal. Das aventuras, alegrias e dificuldades... Vamos conhecer Bem te vi  Bernardo , sua amiga Pitty  Priscila  e sua família, além, de Amanda, JP  João Paulo  e Carlos. elements of coming_of_age Drama Adventure film with drama, adventure elements average rated content moderately popular content television series episodic show series entertainment content Português language content language 67 entertainment"
