id,title,description,genres,imdb_rating,views,ismovie,media_type_name,lang_id,language_name,enhanced_text
5285,Ennemie d'état,"La série retrace la cavale de Jay Burchell et Tyler Fog, deux étudiants de l'université Yale qui deviennent suspects dans l'explosion du Musée Drexler à New York. Leur ami et colocataire Will Traveler semble leur avoir tendu un piège afin de les faire passer pour les responsables de cet attentat terroriste",Drama,8.1,1385880,0,Series/TV Show,10,Français,"Ennemie d état Ennemie d état La série retrace la cavale de Jay Burchell et Tyler Fog, deux étudiants de l université Yale qui deviennent suspects dans l explosion du Musée Drexler à New York. Leur ami et colocataire Will Traveler semble leur avoir tendu un piège afin de les faire passer pour les responsables de cet attentat terroriste La série retrace la cavale de Jay Burchell et Tyler Fog, deux étudiants de l université Yale qui deviennent suspects dans l explosion du Musée Drexler à New York. Leur ami et colocataire Will Traveler semble leur avoir tendu un piège afin de les faire passer pour les responsables de cet attentat terroriste elements of action elements of horror elements of adventure Drama film with drama elements excellent highly rated content moderately popular content television series episodic show series entertainment content Français language content language 10 entertainment"
5286,Day Break,"Aujourd'hui, le détective Brett Hopper sera accusé d'avoir tiré sur le procureur Alberto Garza. Il offrira son alibi solide comme le roc. Il se rendra compte qu'il a été piégé. Et il courra. Ensuite, il se réveillera et recommencera la journée.","Action, Drama, Sci-fi",8.1,945557,0,Series/TV Show,10,Français,"Day Break Day Break Aujourd hui, le détective Brett Hopper sera accusé d avoir tiré sur le procureur Alberto Garza. Il offrira son alibi solide comme le roc. Il se rendra compte qu il a été piégé. Et il courra. Ensuite, il se réveillera et recommencera la journée. Aujourd hui, le détective Brett Hopper sera accusé d avoir tiré sur le procureur Alberto Garza. Il offrira son alibi solide comme le roc. Il se rendra compte qu il a été piégé. Et il courra. Ensuite, il se réveillera et recommencera la journée. elements of family Action Drama Sci-fi film with action, drama, sci-fi elements excellent highly rated content niche independent content television series episodic show series entertainment content Français language content language 10 entertainment"
5575,Cherif S1,"Episode - 1 Season 1 : Policier lyonnais atypique et passionné, Chérif utilise ses propres méthodes pour résoudre des crimes. Il est jumelé à une nouvelle partenaire, Adeline, qui adore respecter les règles.",Crime,7.2,72241,0,Series/TV Show,10,Français,"Cherif S1 Cherif S1 Episode - 1 Season 1 : Policier lyonnais atypique et passionné, Chérif utilise ses propres méthodes pour résoudre des crimes. Il est jumelé à une nouvelle partenaire, Adeline, qui adore respecter les règles. Episode - 1 Season 1 : Policier lyonnais atypique et passionné, Chérif utilise ses propres méthodes pour résoudre des crimes. Il est jumelé à une nouvelle partenaire, Adeline, qui adore respecter les règles. elements of romance elements of thriller elements of family Crime film with crime elements good quality rated content niche independent content television series episodic show series entertainment content Français language content language 10 entertainment"
5583,Siberia S1,"Episode - 1 Season 1 : Sur le lointain territoire de Toungouska, en Sibérie, 16 candidats de télé-réalité sont expédiés dans cette zone anéantie en 1908 par une énorme explosion, suite à l'impact d'une mystérieuse météorite avec la Terre",Drama,7.0,188141,0,Series/TV Show,10,Français,"Siberia S1 Siberia S1 Episode - 1 Season 1 : Sur le lointain territoire de Toungouska, en Sibérie, 16 candidats de télé-réalité sont expédiés dans cette zone anéantie en 1908 par une énorme explosion, suite à l impact d une mystérieuse météorite avec la Terre Episode - 1 Season 1 : Sur le lointain territoire de Toungouska, en Sibérie, 16 candidats de télé-réalité sont expédiés dans cette zone anéantie en 1908 par une énorme explosion, suite à l impact d une mystérieuse météorite avec la Terre elements of action elements of family Drama film with drama elements good quality rated content niche independent content television series episodic show series entertainment content Français language content language 10 entertainment"
5697,Cappuccino S1,Profitez des dix épisodes de la saison 1 de « Cappuccino » en intégralité dans cette version « film » sans interruption !,Comedy,6.0,814140,0,Series/TV Show,10,Français,Cappuccino S1 Cappuccino S1 Profitez des dix épisodes de la saison 1 de   Cappuccino   en intégralité dans cette version   film   sans interruption ! Profitez des dix épisodes de la saison 1 de   Cappuccino   en intégralité dans cette version   film   sans interruption ! elements of family Comedy film with comedy elements average rated content niche independent content television series episodic show series entertainment content Français language content language 10 entertainment
5698,Chouchou S1,"Episode - 1, Une enseignante de 37 ans tombe sous le charme d'une élève de 20 ans sa cadette, provoquant une crise familiale et sa chute brutale en prison.",Drama,8.0,68147,0,Series/TV Show,10,Français,"Chouchou S1 Chouchou S1 Episode - 1, Une enseignante de 37 ans tombe sous le charme d une élève de 20 ans sa cadette, provoquant une crise familiale et sa chute brutale en prison. Episode - 1, Une enseignante de 37 ans tombe sous le charme d une élève de 20 ans sa cadette, provoquant une crise familiale et sa chute brutale en prison. elements of family Drama film with drama elements excellent highly rated content niche independent content television series episodic show series entertainment content Français language content language 10 entertainment"
5706,La maison d'en face S1,"Episode - 1, Eve et Yanis, parents d'une petite fille d'un mois, emménagent dans leur nouvelle maison de banlieue, à la recherche d'un nouveau départ. Mais un soir, suite à un tragique accident, leur bébé meurt subitement. Brisés, Eve et Yanis tentent de se reconstruire.",Drama,6.6,239864,0,Series/TV Show,10,Français,"La maison d en face S1 La maison d en face S1 Episode - 1, Eve et Yanis, parents d une petite fille d un mois, emménagent dans leur nouvelle maison de banlieue, à la recherche d un nouveau départ. Mais un soir, suite à un tragique accident, leur bébé meurt subitement. Brisés, Eve et Yanis tentent de se reconstruire. Episode - 1, Eve et Yanis, parents d une petite fille d un mois, emménagent dans leur nouvelle maison de banlieue, à la recherche d un nouveau départ. Mais un soir, suite à un tragique accident, leur bébé meurt subitement. Brisés, Eve et Yanis tentent de se reconstruire. family friendly content Drama film with drama elements decent watchable content niche independent content television series episodic show series entertainment content Français language content language 10 entertainment"
6137,Cain,"Five years after a motorcycle accident that left him paraplegic, wheelchair-rolling, tough-guy Police Chief Fred Cain vigorously investigates various criminal cases that come by his precinct.",Drama,6.9,39459,0,Series/TV Show,10,Français,"Cain Cain Five years after a motorcycle accident that left him paraplegic, wheelchair-rolling, tough-guy Police Chief Fred Cain vigorously investigates various criminal cases that come by his precinct. Five years after a motorcycle accident that left him paraplegic, wheelchair-rolling, tough-guy Police Chief Fred Cain vigorously investigates various criminal cases that come by his precinct. Drama film with drama elements decent watchable content niche independent content television series episodic show series entertainment content Français language content language 10 entertainment"
6470,Storage Wars S1,Episode 1- Les acheteurs professionnels se rendent aux enchères et explorent les unités de stockage à la recherche d'objets lucratifs et intéressants qui pourraient leur rapporter gros profit.,Reality,6.3,58695,0,Series/TV Show,10,Français,Storage Wars S1 Storage Wars S1 Episode 1- Les acheteurs professionnels se rendent aux enchères et explorent les unités de stockage à la recherche d objets lucratifs et intéressants qui pourraient leur rapporter gros profit. Episode 1- Les acheteurs professionnels se rendent aux enchères et explorent les unités de stockage à la recherche d objets lucratifs et intéressants qui pourraient leur rapporter gros profit. elements of adventure Reality film with reality elements average rated content niche independent content television series episodic show series entertainment content Français language content language 10 entertainment intense action sequences
6472,Sur Le Fil S1,Episode 1- L'émission retrace le fonctionnement d'une police française dirigée par un commissaire qui n'a pas peur d'utiliser des méthodes contraires à la loi.,Drama,8.0,347551,0,Series/TV Show,10,Français,Sur Le Fil S1 Sur Le Fil S1 Episode 1- L émission retrace le fonctionnement d une police française dirigée par un commissaire qui n a pas peur d utiliser des méthodes contraires à la loi. Episode 1- L émission retrace le fonctionnement d une police française dirigée par un commissaire qui n a pas peur d utiliser des méthodes contraires à la loi. Drama film with drama elements excellent highly rated content niche independent content television series episodic show series entertainment content Français language content language 10 entertainment
